206.19,5.28184
206.195,-31.8121
206.2,-49.354
206.205,-53.6566
206.21,-51.3352
206.215,-48.0341
206.22,-45.0516
206.225,-42.3359
206.23,-41.1263
206.235,-40.2575
206.24,-36.9128
206.245,-31.7122
206.25,-26.0429
206.255,-19.1243
206.26,-11.5463
206.265,-5.21515
206.27,0.620249
206.275,7.01551
206.28,12.719
206.285,17.9014
206.29,24.789
206.295,32.9407
206.3,41.1071
206.305,50.4631
206.31,61.2563
206.315,71.9123
206.32,82.9133
206.325,94.7357
206.33,104.878
206.335,113.017
206.34,121.372
206.345,129.4
206.35,136.178
206.355,142.7
206.36,147.944
206.365,149.151
206.37,146.527
206.375,141.378
206.38,132.647
206.385,120.111
206.39,105.232
206.395,87.7255
206.4,67.8419
206.405,48.5364
206.41,30.7743
206.415,13.4867
206.42,-1.75403
206.425,-13.8825
206.43,-24.5055
206.435,-33.6669
206.44,-40.6704
206.445,-47.0943
206.45,-53.1265
206.455,-56.5107
206.46,-57.4408
206.465,-57.9965
206.47,-57.3027
206.475,-55.0235
206.48,-53.4703
206.485,-52.6085
206.49,-50.7666
206.495,-49.1839
206.5,-48.5615
206.505,-46.8611
206.51,-44.7583
206.515,-44.4206
206.52,-44.4004
206.525,-43.2899
206.53,-42.4032
206.535,-41.6404
206.54,-39.6443
206.545,-37.8515
206.55,-37.5928
206.555,-37.528
206.56,-37.6152
206.565,-39.0612
206.57,-40.6102
206.575,-41.1656
206.58,-41.7787
206.585,-42.3669
206.59,-41.4979
206.595,-39.6047
206.6,-37.1758
206.605,-32.9767
206.61,-27.4894
206.615,-23.0103
206.62,-18.6761
206.625,-13.3216
206.63,-8.90619
206.635,-5.53388
206.64,-0.924634
206.645,4.34682
206.65,8.78413
206.655,12.1753
206.66,11.9545
206.665,4.4062
206.67,-9.08614
206.675,-24.3756
206.68,-39.2489
206.685,-51.0172
206.69,-57.374
206.695,-60.4702
206.7,-62.8456
206.705,-63.9081
206.71,-64.1492
206.715,-65.5062
206.72,-67.1765
206.725,-66.768
206.73,-62.3157
206.735,-50.1255
206.74,-21.7587
206.745,31.0615
206.75,107.097
206.755,189.867
206.76,250.564
206.765,261.704
206.77,217.865
206.775,140.398
206.78,57.7254
206.785,-8.32872
206.79,-48.5463
206.795,-67.024
206.8,-71.6324
206.805,-67.6441
206.81,-60.825
206.815,-56.1715
206.82,-53.61
206.825,-51.5547
206.83,-50.364
206.835,-49.0653
206.84,-45.9781
206.845,-42.3096
206.85,-38.7116
206.855,-33.701
206.86,-27.9221
206.865,-23.0383
206.87,-17.8614
206.875,-11.0458
206.88,-3.98351
206.885,3.40581
206.89,12.4959
206.895,21.596
206.9,29.3444
206.905,37.4631
206.91,46.0733
206.915,54.5495
206.92,64.574
206.925,76.4812
206.93,87.9333
206.935,98.4655
206.94,108.807
206.945,117.241
206.95,122.803
206.955,126.97
206.96,129.154
206.965,127.729
206.97,123.642
206.975,117.093
206.98,105.814
206.985,89.8488
206.99,71.272
206.995,50.187
207,27.5277
207.005,6.68875
207.01,-11.2004
207.015,-27.1664
207.02,-40.301
207.025,-50.3164
207.03,-59.5372
207.035,-68.0081
207.04,-73.9747
207.045,-78.3802
207.05,-81.776
207.055,-82.7646
207.06,-81.9963
207.065,-81.1724
207.07,-79.4584
207.075,-76.7878
207.08,-75.1491
207.085,-74.0715
207.09,-71.8707
207.095,-69.7147
207.1,-68.4766
207.105,-66.5837
207.11,-64.2342
207.115,-62.9399
207.12,-61.8242
207.125,-60.5022
207.13,-60.6497
207.135,-61.6304
207.14,-61.4629
207.145,-61.2406
207.15,-61.8578
207.155,-61.5219
207.16,-60.5467
207.165,-60.7479
207.17,-61.4096
207.175,-61.9303
207.18,-63.3116
207.185,-64.152
207.19,-62.1269
207.195,-58.6794
207.2,-55.2634
207.205,-50.761
207.21,-45.9258
207.215,-41.7454
207.22,-36.7897
207.225,-30.7356
207.23,-25.4633
207.235,-20.6685
207.24,-14.118
207.245,-7.41717
207.25,-4.00181
207.255,-4.75292
207.26,-10.7927
207.265,-22.9764
207.27,-37.749
207.275,-50.7832
207.28,-61.3224
207.285,-68.9903
207.29,-72.8646
207.295,-74.9521
207.3,-77.318
207.305,-78.9575
207.31,-80.0357
207.315,-82.4611
207.32,-84.1083
207.325,-80.3379
207.33,-68.7463
207.335,-41.8918
207.34,12.1775
207.345,93.358
207.35,182.435
207.355,250.29
207.36,269.262
207.365,229
207.37,149.739
207.375,63.4507
207.38,-7.71496
207.385,-54.2216
207.39,-76.3582
207.395,-82.519
207.4,-81.6594
207.405,-77.6443
207.41,-72.8999
207.415,-69.8497
